yyyymmdd,temperature,year,month,day,ltm,anomaly
20190812,30.8,2019,8,12,28.55294117647059,2.247058823529411
20190813,30.8,2019,8,13,28.529411764705884,2.2705882352941167
20190814,30.0,2019,8,14,28.38235294117647,1.617647058823529
20190815,30.0,2019,8,15,28.694117647058825,1.3058823529411754
20190816,30.0,2019,8,16,28.599999999999998,1.4000000000000021
20190817,28.0,2019,8,17,28.558823529411764,-0.5588235294117645
20190818,27.8,2019,8,18,28.88823529411765,-1.0882352941176485
20190819,28.8,2019,8,19,28.611764705882354,0.1882352941176464
20190820,29.1,2019,8,20,28.764705882352942,0.3352941176470594
20190821,29.5,2019,8,21,29.258823529411767,0.24117647058823266
20190822,29.700000000000003,2019,8,22,29.141176470588242,0.5588235294117609
20190823,29.400000000000002,2019,8,23,29.058823529411764,0.34117647058823763
20190824,30.900000000000002,2019,8,24,29.264705882352946,1.6352941176470566
20190825,27.200000000000003,2019,8,25,29.005882352941175,-1.8058823529411718
20190826,25.700000000000003,2019,8,26,29.04705882352941,-3.3470588235294088
20190827,28.6,2019,8,27,28.582352941176474,0.017647058823527573
20190828,29.900000000000002,2019,8,28,28.67058823529412,1.2294117647058833
20190829,29.0,2019,8,29,28.98823529411765,0.011764705882349347
20190830,27.700000000000003,2019,8,30,29.00588235294118,-1.3058823529411754
20190831,26.900000000000002,2019,8,31,28.764705882352946,-1.8647058823529434
20190901,28.200000000000003,2019,9,1,28.711764705882356,-0.5117647058823529
20190902,26.900000000000002,2019,9,2,28.470588235294116,-1.5705882352941138
20190903,28.400000000000002,2019,9,3,28.45882352941177,-0.05882352941176805
20190904,26.8,2019,9,4,28.358823529411765,-1.5588235294117645
20190905,27.200000000000003,2019,9,5,28.44117647058824,-1.2411764705882362
20190906,28.900000000000002,2019,9,6,28.794117647058822,0.10588235294117965
20190907,29.8,2019,9,7,28.641176470588235,1.158823529411766
20190908,30.0,2019,9,8,28.60588235294118,1.3941176470588204
20190909,30.0,2019,9,9,28.48823529411765,1.5117647058823493
20190910,30.1,2019,9,10,28.370588235294115,1.7294117647058869
20190911,30.200000000000003,2019,9,11,28.46470588235294,1.7352941176470615
20190912,30.3,2019,9,12,28.411764705882355,1.8882352941176457
20190913,30.1,2019,9,13,28.74705882352941,1.3529411764705905
20190914,29.8,2019,9,14,28.605882352941176,1.1941176470588246
20190915,29.200000000000003,2019,9,15,28.800000000000004,0.3999999999999986
20190916,29.3,2019,9,16,28.547058823529415,0.7529411764705856
20190917,29.200000000000003,2019,9,17,28.764705882352946,0.4352941176470573
20190918,28.8,2019,9,18,28.747058823529414,0.05294117647058627
20190919,28.0,2019,9,19,28.558823529411768,-0.558823529411768
20190920,29.0,2019,9,20,28.352941176470587,0.647058823529413
20190921,29.200000000000003,2019,9,21,28.011764705882356,1.1882352941176464
20190922,28.3,2019,9,22,28.147058823529417,0.15294117647058414
20190923,27.700000000000003,2019,9,23,27.970588235294116,-0.27058823529411313
20190924,27.5,2019,9,24,27.73529411764706,-0.23529411764706154
20190925,27.3,2019,9,25,27.947058823529417,-0.6470588235294166
20190926,27.5,2019,9,26,28.094117647058823,-0.5941176470588232
20190927,27.6,2019,9,27,28.28235294117647,-0.6823529411764682
20190928,28.200000000000003,2019,9,28,28.20588235294118,-0.005882352941178226
20190929,28.700000000000003,2019,9,29,27.88235294117647,0.8176470588235318
20190930,30.1,2019,9,30,27.69411764705882,2.4058823529411804
20191001,30.3,2019,10,1,27.65294117647059,2.6470588235294095
20191002,29.5,2019,10,2,27.794117647058822,1.7058823529411775
20191003,29.0,2019,10,3,27.352941176470587,1.647058823529413
20191004,28.6,2019,10,4,27.288235294117644,1.3117647058823572
20191005,29.1,2019,10,5,27.32352941176471,1.7764705882352914
20191006,26.3,2019,10,6,27.035294117647055,-0.7352941176470544
20191007,26.3,2019,10,7,26.947058823529414,-0.647058823529413
20191008,27.700000000000003,2019,10,8,26.847058823529412,0.8529411764705905
20191009,27.8,2019,10,9,26.67058823529412,1.129411764705882
20191010,27.900000000000002,2019,10,10,26.282352941176473,1.617647058823529
20191011,28.5,2019,10,11,26.158823529411766,2.341176470588234
20191012,28.6,2019,10,12,26.158823529411762,2.441176470588239
20191013,27.200000000000003,2019,10,13,26.029411764705884,1.1705882352941188
20191014,25.8,2019,10,14,25.976470588235294,-0.1764705882352935
20191015,26.0,2019,10,15,25.911764705882355,0.08823529411764497
20191016,25.5,2019,10,16,26.076470588235296,-0.5764705882352956
20191017,26.200000000000003,2019,10,17,25.658823529411762,0.5411764705882405
20191018,26.5,2019,10,18,25.02352941176471,1.4764705882352906
20191019,26.200000000000003,2019,10,19,25.229411764705883,0.9705882352941195
20191020,25.400000000000002,2019,10,20,25.417647058823533,-0.017647058823531125
20191021,25.3,2019,10,21,25.24705882352941,0.052941176470589824
20191022,25.0,2019,10,22,25.176470588235297,-0.17647058823529704
20191023,25.5,2019,10,23,25.30588235294118,0.19411764705882106
20191024,26.200000000000003,2019,10,24,25.400000000000002,0.8000000000000007
20191025,25.8,2019,10,25,25.194117647058825,0.6058823529411761
20191026,25.900000000000002,2019,10,26,25.00588235294118,0.8941176470588239
20191027,25.700000000000003,2019,10,27,24.95882352941177,0.7411764705882327
20191028,25.200000000000003,2019,10,28,24.88823529411765,0.3117647058823536
20191029,22.700000000000003,2019,10,29,24.729411764705883,-2.0294117647058805
20191030,24.0,2019,10,30,24.423529411764704,-0.4235294117647044
20191031,24.8,2019,10,31,24.223529411764705,0.5764705882352956
20191101,25.700000000000003,2019,11,1,23.935294117647057,1.7647058823529456
20191102,25.3,2019,11,2,23.52352941176471,1.7764705882352914
20191103,25.700000000000003,2019,11,3,23.15294117647059,2.5470588235294116
20191104,25.0,2019,11,4,23.429411764705886,1.5705882352941138
20191105,23.900000000000002,2019,11,5,23.558823529411764,0.34117647058823763
20191106,23.8,2019,11,6,24.076470588235296,-0.2764705882352949
20191107,23.8,2019,11,7,24.400000000000006,-0.600000000000005
20191108,23.3,2019,11,8,23.564705882352943,-0.264705882352942
20191109,22.700000000000003,2019,11,9,23.14117647058824,-0.4411764705882355
20191110,22.700000000000003,2019,11,10,22.952941176470592,-0.2529411764705891
20191111,23.1,2019,11,11,22.905882352941177,0.19411764705882462
20191112,23.3,2019,11,12,22.788235294117648,0.5117647058823529
20191113,24.1,2019,11,13,22.52352941176471,1.576470588235292
20191114,23.0,2019,11,14,22.758823529411767,0.24117647058823266
20191115,22.8,2019,11,15,22.900000000000006,-0.10000000000000497
20191116,22.5,2019,11,16,22.923529411764708,-0.42352941176470793
20191117,23.400000000000002,2019,11,17,22.50588235294118,0.8941176470588239
20191118,24.3,2019,11,18,22.482352941176472,1.8176470588235283
20191119,20.5,2019,11,19,22.22352941176471,-1.7235294117647086
20191120,21.1,2019,11,20,21.870588235294118,-0.7705882352941167
20191121,21.700000000000003,2019,11,21,21.788235294117644,-0.08823529411764142
20191122,22.3,2019,11,22,21.77058823529412,0.5294117647058805
20191123,23.3,2019,11,23,21.476470588235294,1.8235294117647065
20191124,23.400000000000002,2019,11,24,21.364705882352943,2.0352941176470587
20191125,23.8,2019,11,25,21.299999999999997,2.5000000000000036
20191126,22.0,2019,11,26,20.97647058823529,1.0235294117647094
20191127,22.3,2019,11,27,20.547058823529415,1.7529411764705856
20191128,20.3,2019,11,28,20.21764705882353,0.0823529411764703
20191129,19.700000000000003,2019,11,29,20.711764705882356,-1.011764705882353
20191130,20.400000000000002,2019,11,30,20.582352941176474,-0.18235294117647172
20191201,21.5,2019,12,1,19.588235294117652,1.911764705882348
20191202,17.400000000000002,2019,12,2,19.05294117647059,-1.6529411764705877
20191203,16.400000000000002,2019,12,3,19.06470588235294,-2.664705882352937
20191204,17.5,2019,12,4,19.17058823529412,-1.6705882352941188
20191205,15.3,2019,12,5,18.66470588235294,-3.36470588235294
20191206,16.5,2019,12,6,18.882352941176475,-2.3823529411764746
20191207,16.2,2019,12,7,19.147058823529417,-2.9470588235294173
20191208,15.9,2019,12,8,18.852941176470587,-2.9529411764705866
20191209,17.400000000000002,2019,12,9,18.658823529411766,-1.2588235294117638
20191210,18.400000000000002,2019,12,10,18.935294117647057,-0.5352941176470551
20191211,19.1,2019,12,11,19.329411764705885,-0.22941176470588331
20191212,19.1,2019,12,12,18.958823529411767,0.1411764705882348
20191213,19.200000000000003,2019,12,13,19.211764705882356,-0.0117647058823529
20191214,19.5,2019,12,14,18.941176470588236,0.5588235294117645
20191215,19.5,2019,12,15,18.294117647058822,1.2058823529411775
20191216,21.3,2019,12,16,16.91176470588235,4.388235294117649
20191217,23.200000000000003,2019,12,17,16.111764705882354,7.0882352941176485
20191218,22.8,2019,12,18,16.041176470588237,6.758823529411764
20191219,19.8,2019,12,19,16.464705882352945,3.335294117647056
20191220,19.1,2019,12,20,17.570588235294117,1.529411764705884
20191221,19.3,2019,12,21,18.511764705882356,0.7882352941176443
20191222,20.5,2019,12,22,18.223529411764705,2.276470588235295
20191223,20.0,2019,12,23,17.729411764705883,2.2705882352941167
20191224,20.400000000000002,2019,12,24,18.147058823529413,2.252941176470589
20191225,20.1,2019,12,25,17.852941176470587,2.2470588235294144
20191226,21.0,2019,12,26,17.576470588235296,3.4235294117647044
20191227,18.0,2019,12,27,16.96470588235294,1.0352941176470587
20191228,18.5,2019,12,28,16.888235294117646,1.6117647058823543
20191229,18.8,2019,12,29,17.05294117647059,1.7470588235294109
20191230,20.3,2019,12,30,16.16470588235294,4.13529411764706
20191231,19.200000000000003,2019,12,31,15.72352941176471,3.4764705882352924
20200101,17.900000000000002,2020,1,1,15.962500000000002,1.9375
20200102,18.3,2020,1,2,16.606250000000003,1.6937499999999979
20200103,18.900000000000002,2020,1,3,17.329411764705885,1.5705882352941174
20200104,19.200000000000003,2020,1,4,17.48823529411765,1.7117647058823522
20200105,20.0,2020,1,5,17.711764705882352,2.288235294117648
20200106,21.0,2020,1,6,17.147058823529417,3.8529411764705834
20200107,22.400000000000002,2020,1,7,16.629411764705885,5.770588235294117
20200108,21.900000000000002,2020,1,8,16.44117647058824,5.458823529411763
20200109,19.3,2020,1,9,15.717647058823532,3.5823529411764685
20200110,19.900000000000002,2020,1,10,16.33529411764706,3.5647058823529427
20200111,20.900000000000002,2020,1,11,16.38823529411765,4.511764705882353
20200112,17.900000000000002,2020,1,12,16.047058823529415,1.852941176470587
20200113,18.3,2020,1,13,15.6,2.700000000000001
20200114,19.0,2020,1,14,15.882352941176471,3.117647058823529
20200115,19.5,2020,1,15,16.18235294117647,3.3176470588235283
20200116,19.8,2020,1,16,16.73529411764706,3.064705882352939
20200117,18.5,2020,1,17,16.67058823529412,1.8294117647058812
20200118,18.3,2020,1,18,16.729411764705883,1.5705882352941174
20200119,18.2,2020,1,19,17.317647058823532,0.8823529411764675
20200120,18.0,2020,1,20,17.794117647058826,0.20588235294117396
20200121,18.8,2020,1,21,17.523529411764706,1.276470588235295
20200122,20.5,2020,1,22,16.870588235294118,3.629411764705882
20200123,21.900000000000002,2020,1,23,16.147058823529413,5.752941176470589
20200124,21.5,2020,1,24,15.38823529411765,6.111764705882351
20200125,19.700000000000003,2020,1,25,15.964705882352943,3.7352941176470598
20200126,16.5,2020,1,26,16.147058823529413,0.352941176470587
20200127,13.0,2020,1,27,15.741176470588236,-2.741176470588236
20200128,13.0,2020,1,28,16.376470588235296,-3.3764705882352963
20200129,13.8,2020,1,29,16.011764705882356,-2.2117647058823557
20200130,14.700000000000001,2020,1,30,16.329411764705885,-1.6294117647058837
20200131,14.8,2020,1,31,16.358823529411765,-1.5588235294117645
20200201,16.0,2020,2,1,16.629411764705882,-0.6294117647058819
20200202,17.1,2020,2,2,16.447058823529414,0.6529411764705877
20200203,18.1,2020,2,3,16.5,1.6000000000000014
20200204,17.3,2020,2,4,16.670588235294115,0.6294117647058854
20200205,17.5,2020,2,5,16.88235294117647,0.617647058823529
20200206,17.1,2020,2,6,17.3,-0.1999999999999993
20200207,18.7,2020,2,7,17.541176470588233,1.158823529411766
20200208,17.8,2020,2,8,17.229411764705883,0.5705882352941174
20200209,16.5,2020,2,9,16.67058823529412,-0.17058823529411882
20200210,16.900000000000002,2020,2,10,16.5,0.40000000000000213
20200211,17.6,2020,2,11,16.870588235294118,0.7294117647058833
20200212,20.6,2020,2,12,16.941176470588236,3.658823529411766
20200213,19.6,2020,2,13,17.27058823529412,2.329411764705881
20200214,20.400000000000002,2020,2,14,17.841176470588238,2.5588235294117645
20200215,21.0,2020,2,15,17.617647058823533,3.3823529411764675
20200216,14.200000000000001,2020,2,16,17.16470588235294,-2.9647058823529395
20200217,13.600000000000001,2020,2,17,16.882352941176475,-3.282352941176473
20200218,14.700000000000001,2020,2,18,16.788235294117644,-2.088235294117643
20200219,16.3,2020,2,19,16.276470588235295,0.0235294117647058
20200220,17.7,2020,2,20,16.982352941176472,0.7176470588235269
20200221,18.900000000000002,2020,2,21,17.300000000000004,1.5999999999999979
20200222,20.1,2020,2,22,17.988235294117644,2.111764705882358
20200223,19.400000000000002,2020,2,23,18.147058823529413,1.2529411764705891
20200224,19.6,2020,2,24,17.658823529411766,1.9411764705882355
20200225,21.8,2020,2,25,18.64117647058824,3.1588235294117624
20200226,23.3,2020,2,26,19.01764705882353,4.28235294117647
20200227,20.5,2020,2,27,18.658823529411766,1.841176470588234
20200228,20.8,2020,2,28,18.841176470588238,1.958823529411763
20200229,22.5,2020,2,29,17.725,4.774999999999999
20200301,22.8,2020,3,1,19.323529411764707,3.476470588235294
20200302,20.1,2020,3,2,19.417647058823526,0.6823529411764753
20200303,19.400000000000002,2020,3,3,19.01764705882353,0.382352941176471
20200304,19.900000000000002,2020,3,4,19.32941176470589,0.5705882352941138
20200305,18.2,2020,3,5,19.88823529411765,-1.68823529411765
20200306,18.3,2020,3,6,19.370588235294118,-1.0705882352941174
20200307,20.6,2020,3,7,18.30588235294118,2.2941176470588225
20200308,22.1,2020,3,8,17.629411764705885,4.470588235294116
20200309,23.400000000000002,2020,3,9,17.941176470588236,5.458823529411767
20200310,23.400000000000002,2020,3,10,17.799999999999997,5.600000000000005
20200311,19.200000000000003,2020,3,11,17.829411764705885,1.370588235294118
20200312,19.200000000000003,2020,3,12,18.63529411764706,0.5647058823529427
20200313,21.400000000000002,2020,3,13,19.5764705882353,1.823529411764703
20200314,21.6,2020,3,14,19.2764705882353,2.323529411764703
20200315,20.200000000000003,2020,3,15,19.500000000000004,0.6999999999999993
20200316,20.3,2020,3,16,20.17058823529412,0.1294117647058819
20200317,20.3,2020,3,17,20.458823529411767,-0.15882352941176592
20200318,20.5,2020,3,18,21.341176470588238,-0.8411764705882376
20200319,21.1,2020,3,19,21.88823529411765,-0.7882352941176478
20200320,21.200000000000003,2020,3,20,21.46470588235294,-0.26470588235293846
20200321,21.200000000000003,2020,3,21,20.8,0.40000000000000213
20200322,24.200000000000003,2020,3,22,20.823529411764707,3.3764705882352963
20200323,24.6,2020,3,23,20.582352941176474,4.017647058823528
20200324,22.8,2020,3,24,19.882352941176475,2.917647058823526
20200325,22.8,2020,3,25,19.829411764705885,2.970588235294116
20200326,23.3,2020,3,26,20.029411764705884,3.2705882352941167
20200327,24.400000000000002,2020,3,27,20.688235294117646,3.7117647058823557
20200328,22.8,2020,3,28,20.91764705882353,1.882352941176471
20200329,20.200000000000003,2020,3,29,21.329411764705885,-1.129411764705882
20200330,20.400000000000002,2020,3,30,21.81764705882353,-1.4176470588235262
20200331,20.3,2020,3,31,21.741176470588236,-1.4411764705882355
20200401,19.700000000000003,2020,4,1,21.45882352941177,-1.7588235294117673
20200402,19.900000000000002,2020,4,2,21.329411764705885,-1.4294117647058826
20200403,20.400000000000002,2020,4,3,21.376470588235296,-0.9764705882352942
20200404,20.8,2020,4,4,21.50588235294118,-0.7058823529411775
20200405,18.2,2020,4,5,22.082352941176474,-3.8823529411764746
20200406,17.1,2020,4,6,21.841176470588238,-4.741176470588236
20200407,19.1,2020,4,7,21.44117647058824,-2.3411764705882376
20200408,20.6,2020,4,8,21.87058823529412,-1.2705882352941202
20200409,21.6,2020,4,9,22.441176470588236,-0.8411764705882341
20200410,21.700000000000003,2020,4,10,22.75294117647059,-1.0529411764705863
20200411,22.5,2020,4,11,23.10588235294118,-0.6058823529411796
20200412,20.8,2020,4,12,22.78235294117647,-1.9823529411764689
20200413,20.200000000000003,2020,4,13,23.17058823529412,-2.970588235294116
20200414,21.1,2020,4,14,23.041176470588237,-1.9411764705882355
20200415,22.200000000000003,2020,4,15,22.329411764705885,-0.1294117647058819
20200416,23.3,2020,4,16,22.658823529411762,0.6411764705882383
20200417,24.1,2020,4,17,23.264705882352942,0.8352941176470594
20200418,24.400000000000002,2020,4,18,23.264705882352946,1.1352941176470566
20200419,25.900000000000002,2020,4,19,23.65294117647059,2.247058823529411
20200420,26.400000000000002,2020,4,20,24.023529411764706,2.3764705882352963
20200421,26.700000000000003,2020,4,21,24.558823529411764,2.1411764705882383
20200422,22.1,2020,4,22,24.158823529411766,-2.0588235294117645
20200423,20.6,2020,4,23,23.864705882352943,-3.264705882352942
20200424,19.400000000000002,2020,4,24,23.829411764705885,-4.429411764705883
20200425,20.5,2020,4,25,23.894117647058824,-3.394117647058824
20200426,23.1,2020,4,26,24.02352941176471,-0.9235294117647079
20200427,24.400000000000002,2020,4,27,24.21764705882353,0.18235294117647172
